day;month;year;objective;Spend;Impressions;Reach;Frequency;Clicks;CTR;PageView;LeadTotal
4;12;2023;1;9,18;544;533;1,02;3;0,55;0;0
4;12;2023;1;102,56;6799;6534;1,04;56;0,82;8;13
4;12;2023;1;0,03;3;3;1;0;0;0;0
4;12;2023;1;0,21;66;64;1,03;3;4,55;0;1
4;12;2023;1;0,57;32;31;1,03;0;0;0;0
4;12;2023;1;22,06;1762;1730;1,02;13;0,74;0;1
4;12;2023;1;0,02;2;2;1;0;0;0;0
4;12;2023;1;28;2079;2035;1,02;22;1,06;4;6
4;12;2023;1;0,17;15;13;1,15;0;0;0;0
4;12;2023;1;0,61;31;28;1,11;0;0;0;0
4;12;2023;1;88,17;3381;3088;1,09;67;1,98;8;17
4;12;2023;1;0,33;38;37;1,03;0;0;0;0
4;12;2023;1;2,4;148;144;1,03;1;0,68;0;0
4;12;2023;1;0,87;77;70;1,1;0;0;0;0
4;12;2023;2;0,38;10;9;1,11;0;0;0;0
4;12;2023;2;0,22;13;13;1;1;7,69;0;0
4;12;2023;2;5,9;359;344;1,04;2;0,56;0;1
4;12;2023;2;0,26;10;10;1;0;0;0;0
4;12;2023;2;11,73;878;827;1,06;5;0,57;1;0
4;12;2023;2;41,26;2244;2140;1,05;17;0,76;0;0
4;12;2023;2;0,94;44;39;1,13;0;0;0;0
4;12;2023;3;40,81;3498;3406;1,03;45;1,29;8;12
4;12;2023;3;0,43;23;23;1;0;0;0;0
4;12;2023;3;0,08;11;11;1;0;0;0;0
4;12;2023;3;30,26;1708;1662;1,03;31;1,81;1;9
4;12;2023;3;27,01;1387;1376;1,01;26;1,87;1;6
4;12;2023;3;8,86;760;731;1,04;4;0,53;0;1
4;12;2023;3;29,91;1356;1340;1,01;17;1,25;2;2
4;12;2023;3;5,49;544;526;1,03;4;0,74;0;1
4;12;2023;3;30,55;2047;1956;1,05;27;1,32;2;9
4;12;2023;3;0,05;4;4;1;0;0;0;0
4;12;2023;3;0,04;3;3;1;0;0;0;0
4;12;2023;3;20,59;1616;1590;1,02;16;0,99;1;4
4;12;2023;3;40,67;3458;3394;1,02;62;1,79;5;15
4;12;2023;3;0,01;1;1;1;0;0;0;0
4;12;2023;3;0,03;1;1;1;0;0;0;0
4;12;2023;3;30,66;2232;2170;1,03;17;0,76;0;4
4;12;2023;3;0,14;4;4;1;0;0;0;0
4;12;2023;3;0,32;20;18;1,11;0;0;0;0
4;12;2023;3;30,15;2281;2194;1,04;19;0,83;2;4
4;12;2023;3;0,19;14;14;1;1;7,14;0;0
4;12;2023;3;25,65;1481;1444;1,03;13;0,88;1;3
4;12;2023;3;20,36;689;665;1,04;10;1,45;1;1
4;12;2023;3;30,58;1552;1504;1,03;41;2,64;5;9
4;12;2023;3;18,51;752;716;1,05;18;2,39;2;2
4;12;2023;3;22,17;1404;1351;1,04;21;1,5;3;6
4;12;2023;3;36,09;1686;1589;1,06;21;1,25;2;3
5;12;2023;1;39,1;2789;2722;1,02;36;1,29;3;4
5;12;2023;1;91,4;5949;5778;1,03;79;1,33;6;9
5;12;2023;1;2,98;242;239;1,01;12;4,96;2;3
5;12;2023;1;0,12;11;11;1;0;0;0;0
5;12;2023;1;1,06;75;72;1,04;0;0;0;0
5;12;2023;1;128,06;7479;6737;1,11;61;0,82;5;11
5;12;2023;1;1,15;32;29;1,1;0;0;0;0
5;12;2023;1;0,04;7;6;1,17;0;0;0;0
5;12;2023;1;3,15;177;170;1,04;2;1,13;0;1
5;12;2023;1;98,71;6429;6088;1,06;75;1,17;7;14
5;12;2023;1;0,11;8;3;2,67;0;0;0;0
5;12;2023;1;0,07;11;11;1;0;0;0;0
5;12;2023;1;0,44;16;16;1;0;0;0;0
5;12;2023;1;19,12;1466;1427;1,03;11;0,75;2;2
5;12;2023;1;0,03;5;5;1;0;0;0;0
5;12;2023;1;30,27;2257;2220;1,02;19;0,84;3;1
5;12;2023;1;0,08;7;7;1;0;0;0;0
5;12;2023;1;0,21;17;17;1;0;0;0;0
5;12;2023;1;87,14;3463;3284;1,05;68;1,96;7;10
5;12;2023;1;0,33;32;32;1;0;0;0;0
5;12;2023;1;0,79;71;71;1;3;4,23;1;1
5;12;2023;1;0,72;48;46;1,04;3;6,25;1;1
5;12;2023;2;0,51;19;18;1,06;0;0;0;0
5;12;2023;2;0,67;43;41;1,05;2;4,65;0;0
5;12;2023;2;4,78;298;285;1,05;3;1,01;0;0
5;12;2023;2;0,2;9;9;1;0;0;0;0
5;12;2023;2;3,05;274;268;1,02;1;0,36;0;0
5;12;2023;2;49,11;2856;2675;1,07;23;0,81;0;0
5;12;2023;2;0,95;67;61;1,1;0;0;0;0
5;12;2023;3;40,23;3624;3523;1,03;24;0,66;2;4
5;12;2023;3;0,12;12;12;1;0;0;0;0
5;12;2023;3;0,05;2;2;1;0;0;0;0
5;12;2023;3;29,66;1742;1688;1,03;27;1,55;3;5
5;12;2023;3;22,07;1148;1140;1,01;12;1,05;0;2
5;12;2023;3;12,95;995;972;1,02;10;1,01;0;2
5;12;2023;3;29,28;1223;1203;1,02;49;4,01;6;12
5;12;2023;3;5,43;448;429;1,04;3;0,67;0;0
5;12;2023;3;29,54;2004;1928;1,04;20;1;2;5
5;12;2023;3;0,27;18;18;1;0;0;0;0
5;12;2023;3;20,04;1632;1606;1,02;14;0,86;2;2
5;12;2023;3;39,61;3474;3413;1,02;56;1,61;9;20
5;12;2023;3;0,39;4;4;1;0;0;0;0
5;12;2023;3;29,52;2241;2183;1,03;19;0,85;2;4
5;12;2023;3;0,04;1;1;1;0;0;0;0
5;12;2023;3;0,01;3;3;1;0;0;0;0
5;12;2023;3;29,65;2538;2433;1,04;24;0,95;1;3
5;12;2023;3;0,01;4;4;1;0;0;0;0
5;12;2023;3;24,75;1658;1614;1,03;19;1,15;2;2
5;12;2023;3;19,71;714;690;1,03;9;1,26;2;3
5;12;2023;3;29,64;1498;1466;1,02;45;3;6;9
5;12;2023;3;24,64;1049;1011;1,04;18;1,72;3;4
5;12;2023;3;15,14;1054;1018;1,04;16;1,52;2;5
5;12;2023;3;0,01;2;2;1;0;0;0;0
5;12;2023;3;34,9;1711;1652;1,04;27;1,58;2;6
6;12;2023;1;31,66;2315;2263;1,02;33;1,43;1;9
6;12;2023;1;84,96;5599;5478;1,02;75;1,34;6;16
6;12;2023;1;15,25;1391;1351;1,03;9;0,65;2;2
6;12;2023;1;0,09;14;14;1;0;0;0;0
6;12;2023;1;1,18;76;75;1,01;0;0;0;0
6;12;2023;1;126,4;7834;7160;1,09;63;0,8;5;11
6;12;2023;1;0,29;22;20;1,1;0;0;0;0
6;12;2023;1;0,18;15;15;1;0;0;0;0
6;12;2023;1;4,21;253;243;1,04;0;0;0;0
6;12;2023;1;98,2;6451;6300;1,02;83;1,29;8;12
6;12;2023;1;0,13;4;4;1;0;0;0;0
6;12;2023;1;0,05;17;16;1,06;0;0;0;0
6;12;2023;1;0,05;7;7;1;0;0;0;0
6;12;2023;1;11,64;975;955;1,02;7;0,72;0;1
6;12;2023;1;0,02;2;2;1;0;0;0;0
6;12;2023;1;36,56;2807;2753;1,02;40;1,43;5;9
6;12;2023;1;0,35;22;21;1,05;0;0;0;0
6;12;2023;1;0,31;25;24;1,04;0;0;0;0
6;12;2023;1;86,38;3409;3196;1,07;50;1,47;6;12
6;12;2023;1;0,26;39;38;1,03;0;0;0;0
6;12;2023;1;0,48;56;55;1,02;2;3,57;1;1
6;12;2023;1;0,98;94;85;1,11;2;2,13;0;0
6;12;2023;2;0,31;14;13;1,08;0;0;0;0
6;12;2023;2;1,04;57;54;1,06;1;1,75;0;0
6;12;2023;2;9,18;530;511;1,04;9;1,7;0;0
6;12;2023;2;0,04;3;3;1;0;0;0;0
6;12;2023;2;3,24;236;226;1,04;3;1,27;0;0
6;12;2023;2;44,39;2505;2356;1,06;18;0,72;0;0
6;12;2023;2;0,34;20;20;1;0;0;0;0
6;12;2023;3;0,05;1;1;1;0;0;0;0
6;12;2023;3;38,9;3784;3685;1,03;38;1;3;8
6;12;2023;3;0,01;2;2;1;0;0;0;0
6;12;2023;3;0,75;24;23;1,04;0;0;0;0
6;12;2023;3;0,01;4;4;1;0;0;0;0
6;12;2023;3;28,91;1672;1629;1,03;27;1,61;3;6
6;12;2023;3;24,05;1081;1075;1,01;10;0,93;1;1
6;12;2023;3;0,03;3;3;1;0;0;0;0
6;12;2023;3;10,41;809;784;1,03;16;1,98;1;4
6;12;2023;3;32,22;1357;1335;1,02;33;2,43;2;9
6;12;2023;3;2,17;210;202;1,04;4;1,9;0;0
6;12;2023;3;29,76;2040;1966;1,04;15;0,74;0;2
6;12;2023;3;0,02;1;1;1;0;0;0;0
6;12;2023;3;19,84;1448;1429;1,01;8;0,55;3;3
6;12;2023;3;39,39;3793;3721;1,02;41;1,08;4;8
6;12;2023;3;0,24;8;8;1;0;0;0;0
6;12;2023;3;29,48;2359;2287;1,03;37;1,57;2;9
6;12;2023;3;29,47;2346;2270;1,03;20;0,85;2;4
6;12;2023;3;24,27;1758;1725;1,02;24;1,37;3;6
6;12;2023;3;19,71;745;715;1,04;11;1,48;1;2
6;12;2023;3;29,58;1724;1665;1,04;29;1,68;4;7
6;12;2023;3;19,64;863;842;1,02;23;2,67;1;5
6;12;2023;3;19,63;1352;1296;1,04;26;1,92;1;4
6;12;2023;3;0,02;1;1;1;0;0;0;0
6;12;2023;3;34,34;1522;1474;1,03;21;1,38;2;2
7;12;2023;1;16,68;1303;1281;1,02;18;1,38;1;3
7;12;2023;1;41,07;2971;2895;1,03;24;0,81;2;1
7;12;2023;1;74,41;5556;5305;1,05;83;1,49;9;19
7;12;2023;1;0,09;12;12;1;0;0;0;0
7;12;2023;1;0,87;68;64;1,06;0;0;0;0
7;12;2023;1;105,22;6094;5533;1,1;53;0,87;5;10
7;12;2023;1;0,15;19;18;1,06;0;0;0;0
7;12;2023;1;0,25;12;12;1;1;8,33;0;0
7;12;2023;1;3,83;212;202;1,05;0;0;0;0
7;12;2023;1;98,15;6699;6435;1,04;62;0,93;7;11
7;12;2023;1;0,07;4;4;1;0;0;0;0
7;12;2023;1;0,25;10;10;1;0;0;0;0
7;12;2023;1;0,15;15;15;1;0;0;0;0
7;12;2023;1;7,98;706;691;1,02;7;0,99;1;1
7;12;2023;1;33,22;2593;2547;1,02;30;1,16;5;7
7;12;2023;1;0,19;6;6;1;0;0;0;0
7;12;2023;1;0,08;12;10;1,2;0;0;0;0
7;12;2023;1;71,5;2763;2589;1,07;43;1,56;6;8
7;12;2023;1;0,6;26;24;1,08;0;0;0;0
7;12;2023;1;0,97;64;63;1,02;1;1,56;0;0
7;12;2023;1;0,98;76;70;1,09;0;0;0;0
7;12;2023;2;0,24;17;17;1;0;0;0;0
7;12;2023;2;0,34;24;24;1;0;0;0;0
7;12;2023;2;8,07;500;480;1,04;3;0,6;0;0
7;12;2023;2;0,35;16;16;1;0;0;0;0
7;12;2023;2;3,49;211;204;1,03;3;1,42;0;0
7;12;2023;2;39,16;2392;2267;1,06;18;0,75;0;0
7;12;2023;2;0,44;16;16;1;0;0;0;0
7;12;2023;3;0,04;2;2;1;0;0;0;0
7;12;2023;3;39,48;3855;3749;1,03;20;0,52;0;2
7;12;2023;3;0,01;1;1;1;0;0;0;0
7;12;2023;3;0,04;5;5;1;0;0;0;0
7;12;2023;3;0,01;1;1;1;0;0;0;0
7;12;2023;3;29,47;1524;1474;1,03;30;1,97;2;6
7;12;2023;3;20,81;978;970;1,01;16;1,64;1;2
7;12;2023;3;13,59;1186;1132;1,05;24;2,02;3;5
7;12;2023;3;33,55;1528;1506;1,01;37;2,42;1;6
7;12;2023;3;0,66;116;115;1,01;1;0,86;0;0
7;12;2023;3;29,68;1613;1536;1,05;24;1,49;5;6
7;12;2023;3;0,26;13;13;1;0;0;0;0
7;12;2023;3;0,02;4;3;1,33;0;0;0;0
7;12;2023;3;20,16;1402;1390;1,01;11;0,78;0;2
7;12;2023;3;44,54;3649;3587;1,02;33;0,9;3;6
7;12;2023;3;0,02;3;3;1;0;0;0;0
7;12;2023;3;0,01;2;2;1;0;0;0;0
7;12;2023;3;29,17;2292;2237;1,02;19;0,83;0;3
7;12;2023;3;0,21;5;5;1;0;0;0;0
7;12;2023;3;23,97;1822;1748;1,04;11;0,6;2;3
7;12;2023;3;0,11;3;3;1;0;0;0;0
7;12;2023;3;24,4;1638;1598;1,03;16;0,98;1;3
7;12;2023;3;19,37;630;609;1,03;18;2,86;1;3
7;12;2023;3;29,45;1586;1536;1,03;45;2,84;3;10
7;12;2023;3;18,28;779;755;1,03;16;2,05;2;3
7;12;2023;3;21,09;1622;1560;1,04;9;0,55;1;1
7;12;2023;3;0,02;1;1;1;0;0;0;0
7;12;2023;3;0,01;1;1;1;0;0;0;0
7;12;2023;3;34,42;1585;1497;1,06;17;1,07;0;4
8;12;2023;1;16,87;1256;1224;1,03;12;0,96;1;1
8;12;2023;1;38,78;2887;2821;1,02;27;0,94;2;4
8;12;2023;1;77,42;5276;4997;1,06;66;1,25;5;12
8;12;2023;1;1,03;69;68;1,01;0;0;0;0
8;12;2023;1;91,42;5366;4912;1,09;45;0,84;3;5
8;12;2023;1;0,53;21;19;1,11;0;0;0;0
8;12;2023;1;0,54;28;27;1,04;0;0;0;0
8;12;2023;1;1,83;73;72;1,01;1;1,37;1;0
8;12;2023;1;98,21;6789;6525;1,04;78;1,15;8;16
8;12;2023;1;0,02;2;2;1;0;0;0;0
8;12;2023;1;0,41;16;16;1;0;0;0;0
8;12;2023;1;0,24;15;15;1;0;0;0;0
8;12;2023;1;4,14;405;402;1,01;3;0,74;0;0
8;12;2023;1;24,89;1992;1965;1,01;29;1,46;5;5
8;12;2023;1;0,01;1;1;1;0;0;0;0
8;12;2023;1;0,07;5;5;1;0;0;0;0
8;12;2023;1;66,19;2633;2476;1,06;50;1,9;5;14
8;12;2023;1;0,02;5;5;1;0;0;0;0
8;12;2023;1;1,01;66;63;1,05;0;0;0;0
8;12;2023;1;0,32;14;13;1,08;0;0;0;0
8;12;2023;2;0,82;43;39;1,1;1;2,33;0;0
8;12;2023;2;0,45;21;21;1;0;0;0;0
8;12;2023;2;13,05;691;660;1,05;4;0,58;0;0
8;12;2023;2;0,54;22;21;1,05;0;0;0;0
8;12;2023;2;7,29;438;414;1,06;1;0,23;0;0
8;12;2023;2;37,97;2202;2074;1,06;13;0,59;0;0
8;12;2023;2;0,84;49;47;1,04;1;2,04;0;0
8;12;2023;3;39,24;3380;3286;1,03;35;1,04;1;6
8;12;2023;3;29,95;1379;1332;1,04;22;1,6;0;5
8;12;2023;3;12,79;693;686;1,01;8;1,15;0;0
8;12;2023;3;21,82;1781;1709;1,04;24;1,35;5;6
8;12;2023;3;34,14;1533;1510;1,02;23;1,5;0;5
8;12;2023;3;0,14;10;8;1,25;0;0;0;0
8;12;2023;3;28,7;1650;1584;1,04;20;1,21;1;3
8;12;2023;3;0,9;39;39;1;1;2,56;0;0
8;12;2023;3;19,68;1386;1373;1,01;15;1,08;1;2
8;12;2023;3;57,7;4351;4287;1,01;41;0,94;0;7
8;12;2023;3;0,04;3;3;1;0;0;0;0
8;12;2023;3;0,2;4;4;1;0;0;0;0
8;12;2023;3;0,14;3;3;1;0;0;0;0
8;12;2023;3;29,22;2194;2123;1,03;27;1,23;1;4
8;12;2023;3;0,01;3;2;1,5;0;0;0;0
8;12;2023;3;19,33;1580;1519;1,04;10;0,63;1;1
8;12;2023;3;0,12;2;2;1;0;0;0;0
8;12;2023;3;24,51;1378;1346;1,02;17;1,23;1;2
8;12;2023;3;19,53;628;607;1,03;13;2,07;2;3
8;12;2023;3;29,65;1541;1476;1,04;33;2,14;4;9
